date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-08-19,3140.01,3158.0,3097.83,3097.83,655629,0.0,KOSPI,KOSPI,naver-finance
2021-08-20,3111.1,3122.09,3049.03,3060.51,672088,0.0,KOSPI,KOSPI,naver-finance
2021-08-23,3086.81,3111.81,3064.65,3090.21,570979,0.0,KOSPI,KOSPI,naver-finance
2021-08-24,3119.7,3142.58,3115.23,3138.3,586535,0.0,KOSPI,KOSPI,naver-finance
2021-08-25,3148.13,3161.0,3124.25,3146.81,624688,0.0,KOSPI,KOSPI,naver-finance
2021-08-26,3151.3,3159.37,3121.04,3128.53,727719,0.0,KOSPI,KOSPI,naver-finance
2021-08-27,3116.29,3143.01,3106.97,3133.9,520668,0.0,KOSPI,KOSPI,naver-finance
2021-08-30,3160.87,3164.87,3132.77,3144.19,602858,0.0,KOSPI,KOSPI,naver-finance
2021-08-31,3144.49,3199.89,3130.3,3199.27,661221,0.0,KOSPI,KOSPI,naver-finance
2021-09-01,3195.67,3215.13,3185.8,3207.02,746705,0.0,KOSPI,KOSPI,naver-finance
2021-09-02,3198.03,3204.01,3171.78,3175.85,757859,0.0,KOSPI,KOSPI,naver-finance
2021-09-03,3189.71,3203.08,3181.64,3201.06,641510,0.0,KOSPI,KOSPI,naver-finance
2021-09-06,3196.3,3206.25,3186.79,3203.33,726190,0.0,KOSPI,KOSPI,naver-finance
2021-09-07,3200.07,3201.76,3176.81,3187.42,760159,0.0,KOSPI,KOSPI,naver-finance
2021-09-08,3178.74,3187.55,3157.07,3162.99,859889,0.0,KOSPI,KOSPI,naver-finance
2021-09-09,3146.64,3158.6,3111.49,3114.7,927368,0.0,KOSPI,KOSPI,naver-finance
2021-09-10,3121.09,3131.54,3103.38,3125.76,723085,0.0,KOSPI,KOSPI,naver-finance
2021-09-13,3117.35,3139.13,3109.01,3127.86,732269,0.0,KOSPI,KOSPI,naver-finance
2021-09-14,3137.32,3164.31,3137.32,3148.83,713227,0.0,KOSPI,KOSPI,naver-finance
2021-09-15,3147.21,3164.01,3138.8,3153.4,616557,0.0,KOSPI,KOSPI,naver-finance
2021-09-16,3165.38,3167.68,3126.65,3130.09,612873,0.0,KOSPI,KOSPI,naver-finance
2021-09-17,3127.75,3142.13,3112.51,3140.51,589244,0.0,KOSPI,KOSPI,naver-finance
2021-09-23,3123.64,3131.63,3107.98,3127.58,623841,0.0,KOSPI,KOSPI,naver-finance
2021-09-24,3140.73,3146.86,3119.4,3125.24,753222,0.0,KOSPI,KOSPI,naver-finance
2021-09-27,3121.7,3146.35,3119.26,3133.64,883229,0.0,KOSPI,KOSPI,naver-finance
2021-09-28,3133.4,3134.46,3095.72,3097.92,894913,0.0,KOSPI,KOSPI,naver-finance
2021-09-29,3055.5,3069.04,3030.6,3060.27,821557,0.0,KOSPI,KOSPI,naver-finance
2021-09-30,3054.87,3079.43,3046.43,3068.82,885818,0.0,KOSPI,KOSPI,naver-finance
2021-10-01,3056.21,3062.6,3015.01,3019.18,855481,0.0,KOSPI,KOSPI,naver-finance
2021-10-05,2998.17,2998.17,2940.59,2962.17,840557,0.0,KOSPI,KOSPI,naver-finance
2021-10-06,2986.06,2993.47,2908.3,2908.31,901721,0.0,KOSPI,KOSPI,naver-finance
2021-10-07,2936.87,2961.53,2927.6,2959.46,595381,0.0,KOSPI,KOSPI,naver-finance
2021-10-08,2977.82,2978.08,2949.01,2956.3,668946,0.0,KOSPI,KOSPI,naver-finance
2021-10-12,2950.22,2950.94,2901.51,2916.38,660180,0.0,KOSPI,KOSPI,naver-finance
2021-10-13,2913.34,2953.33,2909.47,2944.41,752132,0.0,KOSPI,KOSPI,naver-finance
2021-10-14,2968.87,2988.97,2962.33,2988.64,617170,0.0,KOSPI,KOSPI,naver-finance
2021-10-15,3012.62,3021.9,2999.33,3015.06,857797,0.0,KOSPI,KOSPI,naver-finance
2021-10-18,3017.48,3021.17,2990.44,3006.68,926369,0.0,KOSPI,KOSPI,naver-finance
2021-10-19,3022.23,3034.53,3014.19,3029.04,845703,0.0,KOSPI,KOSPI,naver-finance
2021-10-20,3043.13,3047.24,3012.97,3013.13,680326,0.0,KOSPI,KOSPI,naver-finance
2021-10-21,3012.28,3025.88,3002.74,3007.33,887369,0.0,KOSPI,KOSPI,naver-finance
2021-10-22,3005.36,3018.7,2996.26,3006.16,695272,0.0,KOSPI,KOSPI,naver-finance
2021-10-25,3001.1,3025.27,2983.29,3020.54,791795,0.0,KOSPI,KOSPI,naver-finance
